material,damping_kg_s,coarse_dt_s,fine_dt_s,time_s,position_rms_m,velocity_rms_m_s,position_max_m,velocity_max_m_s,com_position_difference_m,com_velocity_difference_m_s,internal_kinetic_difference_j,body_elastic_difference_j
iron,10000,1.25E-05,6.25E-06,0.0007,2.0087537277001885e-16,2.8573900299501033e-11,7.500427566182555e-16,3.052658194280289e-10,9.763269534443593e-17,3.2487068343022356e-16,1.1783199877573986e-19,1.6032946340470002e-19
iron,10000,1.25E-05,6.25E-06,0.0008,1.937272654932683e-16,2.922407717478212e-11,5.332123479817077e-16,2.763119490929845e-10,9.733560867474283e-17,1.3877787807814457e-16,1.3796848406637185e-19,1.4774826128399998e-19
iron,10000,1.25E-05,6.25E-06,0.0009,1.9325051300022976e-16,3.148870400019271e-11,6.573411304338424e-16,2.804831820945758e-10,9.709365289329042e-17,1.7772239894833365e-16,1.6590175585218315e-19,1.291108073034e-19
iron,10000,1.25E-05,6.25E-06,0.001,1.9921993209255985e-16,3.070458341310548e-11,5.913957033160809e-16,3.3151695426082354e-10,9.774793634561024e-17,4.3742936866924725e-14,1.452429937548452e-19,1.5840367020110002e-19
iron,10000,1.25E-05,6.25E-06,0.0011,1.0300407034790551e-07,0.01642837485774055,3.0251627639032996e-07,0.13836240765609137,3.837620184089439e-09,2.01357482664255e-05,0.007472481175261642,0.013955690970000045
iron,10000,1.25E-05,6.25E-06,0.0012,1.6402864756437073e-07,0.01851310629469302,5.596761527282279e-07,0.04959093397180113,5.793038539755186e-09,3.854350282184171e-05,0.017821279474021817,0.008490171140000058
iron,10000,1.25E-05,6.25E-06,0.0013,1.7207586637261914e-07,0.02089976874336525,4.3192082111148153e-07,0.112682156858958,6.5095057241639645e-09,8.490674965111467e-06,0.015285681542949708,0.05713578902999972
iron,10000,1.25E-05,6.25E-06,0.0014,2.5173764713640173e-07,0.019547697484742332,5.522758088141733e-07,0.05025765341264655,8.322794242850151e-09,0.00017564402268499535,0.03497491050591858,0.3314977789799993
iron,10000,1.25E-05,6.25E-06,0.0015,2.856919038496976e-07,0.01898409332765572,7.112728736558549e-07,0.06570245895833948,4.022749156571207e-09,8.951585193234246e-05,0.0046877357484255144,0.10036735359000026
iron,10000,1.25E-05,6.25E-06,0.0016,2.5293233963144606e-07,0.022407931138535918,5.976840578535368e-07,0.0919144067863434,3.7039819486290462e-09,0.00017992261144206267,0.015678196735167904,0.2302217141699998
iron,10000,1.25E-05,6.25E-06,0.0017,2.7905419200363855e-07,0.022260044279473663,7.382460533143763e-07,0.08508582723810681,4.268486252173923e-09,4.117883432366853e-06,0.03719335963364495,0.03139463964000022
iron,10000,1.25E-05,6.25E-06,0.0018,3.0581441864349834e-07,0.022304537985536093,8.400012665860102e-07,0.10514849436181384,1.0280480369989978e-08,1.8560373971604482e-05,0.03338153289348004,0.5748066142299999
iron,10000,1.25E-05,6.25E-06,0.0019,3.006854417071873e-07,0.023439730845219806,1.1775796740498556e-06,0.10758232242543198,1.584597481398345e-08,5.217787318528844e-05,0.0008261760505284335,0.47971161894000014
iron,10000,1.25E-05,6.25E-06,0.002,3.6623378357740444e-07,0.021633889659635048,7.227890632186018e-07,0.08447828490503125,2.1022832484389464e-08,6.173363446770885e-06,0.011489055446781582,0.07951750333999996
iron,10000,1.25E-05,6.25E-06,0.0021,4.000903244617062e-07,0.021929106219639997,7.934909099075772e-07,0.07285457772393422,2.9238736909496105e-08,2.185944485488811e-05,0.03383299119629072,0.3461051180799999
iron,10000,1.25E-05,6.25E-06,0.0022,3.650423933535873e-07,0.024867287634253832,7.019387193718529e-07,0.0811733520552248,3.574061219701295e-08,3.383142817248164e-05,0.032607195270322666,0.15905978936599996
iron,10000,1.25E-05,6.25E-06,0.0023,4.611809386179264e-07,0.022267675457693266,1.1097279493695577e-06,0.06511296660288135,4.0297977928552275e-08,3.5515334378954933e-06,0.006324984715901177,0.08591297024800001
iron,10000,1.25E-05,6.25E-06,0.0024,3.821711284204151e-07,0.026235092533959954,1.583108071856465e-06,0.09105144110968866,4.6012101542715e-08,3.968444292856699e-05,0.0006492063921640367,0.007348435520500005
iron,10000,1.25E-05,6.25E-06,0.0025,2.6595828536356434e-07,0.03131434055618533,9.334034506425226e-07,0.08384119066334439,4.2043657195491024e-08,3.968444367763446e-05,0.02538235583505706,0.017384713931699998
iron,10000,1.25E-05,6.25E-06,0.0026,4.2637518320138625e-07,0.027508008994367325,9.894406103883036e-07,0.10934159909442698,3.8075212700707135e-08,3.968444515256575e-05,0.02249010204177186,0.030487743947299993
iron,10000,1.25E-05,6.25E-06,0.0027,2.1718190981686985e-07,0.03011159251860373,4.218109133079977e-07,0.084631602989512,3.410676821839157e-08,3.968444551183392e-05,0.010605084476906362,0.018602726382099997
iron,10000,1.25E-05,6.25E-06,0.0028,3.6585735083716066e-07,0.025492151613954378,7.005831567097331e-07,0.05507657897994296,3.0138323654435584e-08,3.968444724722353e-05,0.023788121897487136,0.015790479996900003
iron,10000,1.25E-05,6.25E-06,0.0029,4.930017485947996e-07,0.021020715546726697,1.2244043941511684e-06,0.08138963067974048,2.6169878910935716e-08,3.968444807511684e-05,0.014147750881371893,0.022145392786600007
iron,10000,1.25E-05,6.25E-06,0.003,3.0252870305193673e-07,0.026577433906332455,7.243101358299369e-07,0.09698637681089273,2.2201434085470165e-08,3.968444653557057e-05,0.0038359326655095644,0.004161709240799991
iron,10000,1.25E-05,6.25E-06,0.0031,4.936459043847574e-07,0.0191065286468976,1.2065228639085435e-06,0.0573180130351475,1.8232989439656913e-08,3.9684445922394396e-05,0.036929380283885295,0.028931738375999994
iron,10000,1.25E-05,6.25E-06,0.0032,4.601152967103055e-07,0.023036347874096794,1.1980970052172246e-06,0.09151743776217768,1.4264544891421857e-08,3.9684445686583025e-05,0.024729094305825483,0.0327267362146
iron,10000,1.25E-05,6.25E-06,0.0033,2.9538888521744345e-07,0.028724132052186352,5.706310404855795e-07,0.07746434467402517,1.0296100348336761e-08,3.9684446640819715e-05,0.011888273698119844,0.019885915607399995
iron,10000,1.25E-05,6.25E-06,0.0034,4.6698630001247785e-07,0.02525847235055399,1.4648389372595716e-06,0.07458474114203095,6.327655761178848e-09,3.9684444958942855e-05,0.010584373332252109,0.0025867314204000014
iron,10000,1.25E-05,6.25E-06,0.0035,4.060514916889303e-07,0.026562505566109607,1.0570499399398248e-06,0.06301569709330224,2.359211205252733e-09,3.9684444973375754e-05,0.026028062945125566,0.034025704857
iron,10000,1.25E-05,6.25E-06,0.0036,3.468558078259493e-07,0.025349111031823475,9.005825562652392e-07,0.060709487341467985,1.6092333240528336e-09,3.968444484336864e-05,0.02801392486210689,0.0200162829523
iron,10000,1.25E-05,6.25E-06,0.0037,4.909889075307821e-07,0.02309297524452181,1.1740372872492966e-06,0.08043951672061811,5.5776778801924e-09,3.968444609092625e-05,0.017483336944627323,0.009485695032400002
iron,10000,1.25E-05,6.25E-06,0.0038,4.47097576809342e-07,0.02454665000882277,9.533788335047588e-07,0.05592425484227356,9.546122397283748e-09,3.96844449168654e-05,0.030889894683781623,0.038887536602400005
iron,10000,1.25E-05,6.25E-06,0.0039,3.127945163902313e-07,0.027573909407677278,7.068321724396666e-07,0.11107271477097969,1.3514566952186648e-08,3.968444564284024e-05,0.01500376010442006,0.0070061181902
iron,10000,1.25E-05,6.25E-06,0.004,5.074904349191626e-07,0.02343464388139171,1.0235224063049206e-06,0.07839443931915824,1.7483011539615612e-08,3.96844450980538e-05,0.017202119730209894,0.00920447781860001
iron,10000,1.25E-05,6.25E-06,0.0041,4.2444433721067797e-07,0.026295066577187564,1.4198330434145312e-06,0.06409084771617206,2.145145610855893e-08,3.9684446240140225e-05,0.003965301838523144,0.011962943758299996
iron,10000,1.25E-05,6.25E-06,0.0042,2.553197085822421e-07,0.031043763564802266,8.119740637357875e-07,0.08759246414125692,2.5419900760281083e-08,3.968444773749802e-05,0.03878174543310091,0.030784103512599997
iron,10000,1.25E-05,6.25E-06,0.0043,5.630918026054108e-07,0.021429890225778958,1.1950109066183323e-06,0.06593217061215662,2.9388345527416558e-08,3.968444745494626e-05,0.02031210774881039,0.012314465830700005
iron,10000,1.25E-05,6.25E-06,0.0044,3.767301591767897e-07,0.02851318591965163,9.777420385825852e-07,0.06197302448509978,3.335679023199357e-08,3.968444587720832e-05,0.006552965478469605,0.0014446764419000085
iron,10000,1.25E-05,6.25E-06,0.0045,3.607896347018102e-07,0.028792008361879912,1.120005032578808e-06,0.07486803061042102,3.7325234915103374e-08,3.9684446735743784e-05,0.024412945831423352,0.016415303912400002
iron,10000,1.25E-05,6.25E-06,0.0046,6.193113678610854e-07,0.017896641356418923,1.3507061022433042e-06,0.04613085551369232,4.129367964342441e-08,3.9684447447507765e-05,0.03228691806189386,0.04028455998229999
iron,10000,1.25E-05,6.25E-06,0.0047,3.7315709408626055e-07,0.027830604468819096,1.2197345427011896e-06,0.06766139728746146,4.526212435363927e-08,3.9684447488586017e-05,0.015142488000406545,0.023140129917500002
iron,10000,1.25E-05,6.25E-06,0.0048,4.96573393615363e-07,0.0240971041267507,1.0591110502380027e-06,0.09101209674033728,4.923056912261789e-08,3.9684448059462696e-05,0.024819761139663256,0.016822119227299995
iron,10000,1.25E-05,6.25E-06,0.0049,6.238636050238488e-07,0.02018082560021475,1.2958482318303766e-06,0.06645995927594417,5.3199013909594264e-08,3.968444765123369e-05,0.006324160836332443,0.0016734810798000044
iron,10000,1.25E-05,6.25E-06,0.005,3.444937460218723e-07,0.030826507892580502,1.5926953019773649e-06,0.11292432867862578,5.716745874167345e-08,3.968444777857627e-05,0.05397487903105624,0.045977237116600005
iron,10000,6.25E-06,3.125E-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iron,10000,6.25E-06,3.125E-06,0.0001,3.995827407166859e-16,0.0,6.661338147750939e-16,0.0,6.976021253003349e-17,0.0,0.0,4.96471167494e-19
iron,10000,6.25E-06,3.125E-06,0.0002,5.354479882253396e-16,1.509128530248766e-10,1.5742574924190437e-15,1.5363344437713453e-09,8.290570400662196e-17,1.0007415106216802e-16,4.997607250980489e-18,3.180192494348e-18
iron,10000,6.25E-06,3.125E-06,0.0003,4.737997586897792e-16,1.257516494423618e-10,2.317091907104312e-15,1.3848182656382058e-09,8.191146740434685e-17,2.0206364052201326e-16,4.285271720933646e-18,3.897660877039e-18
iron,10000,6.25E-06,3.125E-06,0.0004,5.619005471229274e-16,1.2217545825712469e-10,2.8645448366287194e-15,1.1269450379202173e-09,8.094430615051831e-17,3.554447978966673e-16,3.457839990961339e-18,4.7398095201789995e-18
iron,10000,6.25E-06,3.125E-06,0.0005,5.880401644569494e-16,1.1541521819842656e-10,2.9764862400447484e-15,9.713599312896996e-10,8.277935617994773e-17,2.5589376332604516e-16,3.2098111641780464e-18,4.972697445069e-18
iron,10000,6.25E-06,3.125E-06,0.0006,5.079676253934585e-16,1.3568821673888392e-10,2.9745120884802203e-15,1.1130140182948009e-09,8.143253797629175e-17,4.308824046522781e-16,4.3685040037967165e-18,3.817690492371e-18
iron,10000,6.25E-06,3.125E-06,0.0007,5.081973575059473e-16,1.3470189296695515e-10,2.5332950401970843e-15,1.3815283247686247e-09,8.06118897520929e-17,6.961062950497062e-16,4.57372688607065e-18,3.626262760345e-18
iron,10000,6.25E-06,3.125E-06,0.0008,5.170124708310489e-16,1.4914555219383493e-10,3.1174369086162143e-15,1.4294754929543375e-09,7.90817958326567e-17,6.261943282059023e-16,4.88651514346276e-18,3.3210693738960004e-18
iron,10000,6.25E-06,3.125E-06,0.0009,5.289005795258054e-16,1.3359527763811312e-10,3.669881210761452e-15,1.0532190995586137e-09,7.969635009321165e-17,5.33167196845001e-16,4.3381491034123015e-18,3.8783845228440005e-18
iron,10000,6.25E-06,3.125E-06,0.001,5.065565346543124e-16,1.3851961503031658e-10,3.1216694784378655e-15,1.144097847116853e-09,8.049026036272552e-17,9.448058685263255e-14,4.521414081850887e-18,3.685714209222999e-18
iron,10000,6.25E-06,3.125E-06,0.0011,5.468200535191651e-08,0.011284626042468946,2.7607149512276496e-07,0.0811149700807452,9.210739911665772e-10,2.0614249402362006e-05,0.0038709640360359843,0.016659518240000004
iron,10000,6.25E-06,3.125E-06,0.0012,7.981758422170361e-08,0.013658441791910936,5.207505738569207e-07,0.06433813532359045,1.5108950061123331e-09,3.0351490100777312e-05,0.011747183763154867,0.05652795457999993
iron,10000,6.25E-06,3.125E-06,0.0013,8.946856026910205e-08,0.015871754794846992,2.8697588614874306e-07,0.08646740089448834,1.7958405363911067e-09,7.76372056221497e-06,0.0037696078190141563,0.005245172149999977
iron,10000,6.25E-06,3.125E-06,0.0014,1.1616935744758315e-07,0.015424566251261401,3.755767389521103e-07,0.07946051519180652,1.7079528542331151e-09,9.442321116270858e-05,0.0012606383235215651,0.16398749467000062
iron,10000,6.25E-06,3.125E-06,0.0015,1.2101529575481974e-07,0.015626982577423034,3.467449317395843e-07,0.06636585715802062,3.113235585126922e-10,5.7754513997088086e-05,0.005933726383013149,0.07827499204999988
iron,10000,6.25E-06,3.125E-06,0.0016,1.1856472361711524e-07,0.017214596959970883,2.391892474882874e-07,0.10259043589940181,1.1064759590333233e-09,1.6423286162997597e-05,0.008881079583541243,0.08116054203000012
iron,10000,6.25E-06,3.125E-06,0.0017,1.4022655182992904e-07,0.01621873572768592,7.219873024710832e-07,0.06736877296673749,1.7943438969901543e-09,6.383120252201335e-05,0.0026489524170887346,0.05261006051000017
iron,10000,6.25E-06,3.125E-06,0.0018,1.4236259592332155e-07,0.015871189707653218,4.4819192017341594e-07,0.05032807631299277,6.646717417560164e-09,6.912922774773844e-05,0.005943665838921877,0.007328028569999923
iron,10000,6.25E-06,3.125E-06,0.0019,1.4603071994965894e-07,0.01703252279484218,4.3269379795710435e-07,0.06579539447522977,1.1007523180710937e-08,5.787198403622851e-05,0.03168352035175957,0.0460691832700002
iron,10000,6.25E-06,3.125E-06,0.002,1.5239342298978505e-07,0.018012953156545608,6.683242203819884e-07,0.07436342526392603,1.485769906108339e-08,3.040492143702167e-05,0.021659491723005186,0.11105502225999997
iron,10000,6.25E-06,3.125E-06,0.0021,1.5491353804918093e-07,0.017906947137560605,3.319642901891983e-07,0.06922979258538942,1.7074538180257906e-08,5.409567174119445e-05,0.012453190139414531,0.014910864000000412
iron,10000,6.25E-06,3.125E-06,0.0022,1.856252282988665e-07,0.017085093783037318,9.085264051356123e-07,0.06653284695385175,1.839884479081129e-08,1.4284162746069917e-05,0.013437560052061828,0.048756089073
iron,10000,6.25E-06,3.125E-06,0.0023,1.8944534114803672e-07,0.01925975597134119,6.154718489859157e-07,0.08537290644709439,1.920852843321011e-08,2.83421269690054e-05,0.001117544863915007,0.044972416693000006
iron,10000,6.25E-06,3.125E-06,0.0024,1.9216014192823977e-07,0.01832436973045205,5.097912369744773e-07,0.07162794810349882,1.8209478631989878e-08,2.228566427875389e-05,0.013885277991462469,0.022173061343399997
iron,10000,6.25E-06,3.125E-06,0.0025,1.8807155520942878e-07,0.020598211929966526,5.929726685505177e-07,0.07456394102262254,2.0438045073836383e-08,2.228566432205259e-05,0.005504466335673919,0.0137922496883
iron,10000,6.25E-06,3.125E-06,0.0026,2.0809687012917905e-07,0.019153040911985546,5.724411415441999e-07,0.07778877656166294,2.266661150603349e-08,2.2285664188159693e-05,0.0378555502000527,0.04614333354990001
iron,10000,6.25E-06,3.125E-06,0.0027,2.0238488589815104e-07,0.020104994016606863,5.463090095638761e-07,0.04702857955858451,2.4895177929448557e-08,2.2285664156851404e-05,0.008956284156391645,0.01724406750270001
iron,10000,6.25E-06,3.125E-06,0.0028,2.647010312923986e-07,0.016522847528373345,8.195612165459597e-07,0.06571139532893144,2.712374433096274e-08,2.228566380224617e-05,0.01926540794349195,0.0109776245971
iron,10000,6.25E-06,3.125E-06,0.0029,2.488025813965352e-07,0.018598198565936416,5.71420127060695e-07,0.0558322163825685,2.935231069420459e-08,2.2285663356047536e-05,0.009301445726724693,0.017589229068999998
iron,10000,6.25E-06,3.125E-06,0.003,2.6454922936802155e-07,0.019574749050176508,5.872189262968258e-07,0.04724297501693372,3.15808770438397e-08,2.2285663548338164e-05,0.03536274557406799,0.027074962230699995
iron,10000,6.25E-06,3.125E-06,0.0031,3.0796651373695824e-07,0.016062042479410846,8.555576122211067e-07,0.0427834300045367,3.380944340339526e-08,2.2285663668575317e-05,0.0008961850237925589,0.009183968368199999
iron,10000,6.25E-06,3.125E-06,0.0032,2.585504544898716e-07,0.019883874065601,5.757031919587097e-07,0.08130091773577797,3.603800978252067e-08,2.228566381290431e-05,0.008519141342214126,0.016806924682600005
iron,10000,6.25E-06,3.125E-06,0.0033,2.909919980312124e-07,0.018374624624001128,8.599070428494393e-07,0.06998119776919598,3.826657615880005e-08,2.228566372797225e-05,0.02426957732947005,0.015981793986099994
iron,10000,6.25E-06,3.125E-06,0.0034,2.430171078381722e-07,0.021889761189187184,7.183916194697382e-07,0.05856653542752821,4.049514254066307e-08,2.22856638915081e-05,0.025275361393504128,0.0335631447381
iron,10000,6.25E-06,3.125E-06,0.0035,1.864007894698573e-07,0.02552309151373999,7.925356568516673e-07,0.055422114250807564,4.27237089445896e-08,2.2285664353249857e-05,0.011991032469793758,0.003703249125199995
iron,10000,6.25E-06,3.125E-06,0.0036,2.532459969391799e-07,0.023854974922667686,5.38041493053365e-07,0.06262094887352887,4.4952275368668744e-08,2.2285664125432092e-05,0.0393515278386212,0.0310637444903
iron,10000,6.25E-06,3.125E-06,0.0037,2.3971183752107075e-07,0.022913319544736282,7.319905355740453e-07,0.14549170281384294,4.7180841775305783e-08,2.228566407236343e-05,0.01978881986256486,0.0280766032131
iron,10000,6.25E-06,3.125E-06,0.0038,2.971653318922765e-07,0.020840468603852327,7.908676570724359e-07,0.05066661699061791,4.940940819130762e-08,2.2285664273535843e-05,0.03063499621090033,0.0223472128606
iron,10000,6.25E-06,3.125E-06,0.0039,3.3507309163981246e-07,0.02020198752877929,1.5539958663490783e-06,0.056712756949998534,5.163797458471739e-08,2.2285663925480925e-05,0.011071943853338928,0.019359727206600008
iron,10000,6.25E-06,3.125E-06,0.004,3.2207095555902093e-07,0.02111365761032432,6.343477818081019e-07,0.05515752563964962,5.386654100254882e-08,2.2285664334042998e-05,0.048205934289635,0.0564937176406
iron,10000,6.25E-06,3.125E-06,0.0041,3.5464605108641593e-07,0.01944826884524367,8.169184116323478e-07,0.04654941054699825,5.609510740883349e-08,2.228566384232522e-05,0.012447726250584726,0.004159942903300004
iron,10000,6.25E-06,3.125E-06,0.0042,3.2557378102133223e-07,0.023412957855768548,1.4900141019347224e-06,0.0656969938045131,5.832367379180782e-08,2.2285663968335534e-05,0.038782855273349334,0.0470706386219
iron,10000,6.25E-06,3.125E-06,0.0043,3.2805856165882515e-07,0.021002825214712157,1.240011197389812e-06,0.07316151201625887,6.055224017142112e-08,2.228566378581487e-05,0.010151534630534226,0.0184393179797
iron,10000,6.25E-06,3.125E-06,0.0044,3.188389408104123e-07,0.024696198553753972,9.800189091530424e-07,0.08916664192254398,6.278080654734813e-08,2.2285663744292528e-05,0.03940992188577262,0.031122138538500002
iron,10000,6.25E-06,3.125E-06,0.0045,3.402548069672025e-07,0.02357561207680642,6.541585473029965e-07,0.12476205484573588,6.500937291796256e-08,2.22856634738422e-05,0.02195773724764806,0.030245520596999996
iron,10000,6.25E-06,3.125E-06,0.0046,3.4931385735753087e-07,0.02141220459486442,9.96334069858218e-07,0.08207715270954008,6.723793927188026e-08,2.2285663449195248e-05,0.04456588237138506,0.03627809902489999
iron,10000,6.25E-06,3.125E-06,0.0047,3.6418332131813493e-07,0.022566439373129767,1.1714746790466815e-06,0.050041937237852066,6.946650560953494e-08,2.2285663206500494e-05,0.040898726017457324,0.032610942670399996
iron,10000,6.25E-06,3.125E-06,0.0048,3.7419396806286486e-07,0.020938390974638642,7.809775941780561e-07,0.053314645681927585,7.169507192333717e-08,2.228566313244862e-05,0.03703440296994559,0.0453221863192
iron,10000,6.25E-06,3.125E-06,0.0049,3.0789760181345993e-07,0.026105056796771994,6.467474385624117e-07,0.05915193490795594,7.392363823594678e-08,2.228566296713641e-05,0.03274764350975178,0.024459860158900004
iron,10000,6.25E-06,3.125E-06,0.005,3.2994020415835265e-07,0.026502056583315822,1.0136152286954747e-06,0.10676707784453898,7.6152204536847e-08,2.2285662915733084e-05,0.02081426856160727,0.029102051915599995
iron,10000,3.125E-06,1.5625E-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iron,10000,3.125E-06,1.5625E-06,0.0001,7.636184832866874e-16,0.0,1.3322676295501878e-15,0.0,2.3076227269427096e-16,0.0,0.0,1.819746875021e-18
iron,10000,3.125E-06,1.5625E-06,0.0002,6.847467975091392e-16,1.5104335676977358e-10,2.28512009711024e-15,1.627024599138584e-09,2.781835417340363e-16,1.1443916996305594e-16,3.4106647285924973e-18,1.17008660973e-18
iron,10000,3.125E-06,1.5625E-06,0.0003,6.739553893915704e-16,1.5322869910118102e-10,2.7281768386743026e-15,1.7419566525013365e-09,2.771415836152571e-16,5.551115123125783e-17,1.9326563571168527e-18,2.32341360688e-18
iron,10000,3.125E-06,1.5625E-06,0.0004,7.045306717488201e-16,1.4687785388922129e-10,3.09097933802803e-15,1.6278533172000793e-09,2.776665646588198e-16,2.618455766672135e-16,1.0131069927823723e-18,2.4602726434099998e-18
iron,10000,3.125E-06,1.5625E-06,0.0005,7.948263367328744e-16,1.4310931003898082e-10,3.916224885898306e-15,1.2996103975307699e-09,2.803779366065851e-16,1.4946834900704541e-16,4.80635293379469e-19,2.74242979368e-18
iron,10000,3.125E-06,1.5625E-06,0.0006,7.383819418865867e-16,1.834216868632756e-10,2.9611440104807814e-15,2.0151373891486156e-09,2.7979234195543983e-16,3.510833468576701e-16,1.0355640639212458e-18,1.6031481710800003e-18
iron,10000,3.125E-06,1.5625E-06,0.0007,7.714868333480176e-16,1.8747976806018706e-10,2.9658881347741796e-15,1.685375402611808e-09,2.805716038208969e-16,4.718447854656915e-16,1.3334117497205424e-18,1.2652051249799996e-18
iron,10000,3.125E-06,1.5625E-06,0.0008,7.697554762345966e-16,1.8321684009466968e-10,3.2606600045075686e-15,1.6508146072735983e-09,2.783204852903596e-16,5.578801654593729e-16,1.8344899069986e-18,7.172219862800001e-19
iron,10000,3.125E-06,1.5625E-06,0.0009,7.20977189066087e-16,1.6692098309860467e-10,3.555775230791137e-15,1.6346013697547722e-09,2.8008266300978117e-16,5.244261588236206e-16,1.657350988655229e-18,8.782117690500003e-19
iron,10000,3.125E-06,1.5625E-06,0.001,7.77301164523772e-16,1.5594190556642946e-10,4.2778942161491035e-15,1.8301158385596275e-09,2.8024657958617825e-16,8.215737117942106e-14,1.9442194921481837e-18,5.312147721999996e-19
iron,10000,3.125E-06,1.5625E-06,0.0011,1.9994388071034997e-08,0.004410666134375178,1.6442456877822503e-07,0.04208316293325729,2.931810540869164e-10,4.522251025207424e-06,0.00047235822469444966,0.0052892174500001055
iron,10000,3.125E-06,1.5625E-06,0.0012,3.214678944904012e-08,0.008192988984635345,2.247230812685297e-07,0.05917315303474568,4.2629027911806684e-10,5.2230944904696486e-06,3.32649517176542e-05,0.007406440080000021
iron,10000,3.125E-06,1.5625E-06,0.0013,4.8496241534291714e-08,0.009579838192353127,2.1052687745881649e-07,0.03806226313262917,6.158082418561162e-10,1.817016130378768e-05,0.0011067264239052743,0.031655019869999634
iron,10000,3.125E-06,1.5625E-06,0.0014,5.884209342598721e-08,0.009892398699695425,3.366317345154801e-07,0.040642679896087726,2.1861708190280886e-10,2.193673632744364e-07,0.003476732938839072,0.010745158180000658
iron,10000,3.125E-06,1.5625E-06,0.0015,6.219301865319845e-08,0.010844466268468978,3.157161083816584e-07,0.03927422406489133,1.6703665859356374e-10,1.4331524603672374e-05,0.00013790704170248136,0.01700047230999946
iron,10000,3.125E-06,1.5625E-06,0.0016,6.377393229624428e-08,0.011315407880907352,3.7622909427464934e-07,0.04865726270015469,8.38783393873494e-11,1.0088950959247223e-05,0.0018981743961871828,0.024817463359999792
iron,10000,3.125E-06,1.5625E-06,0.0017,7.196014776241147e-08,0.010801645138841387,2.779268047370387e-07,0.0706532666381036,3.2440626747407305e-10,1.0510696606701175e-05,0.0015339698101117377,0.03482088510999937
iron,10000,3.125E-06,1.5625E-06,0.0018,7.453770910997499e-08,0.011861303943269605,1.9236576970227404e-07,0.05656862244503946,2.2280523211994214e-09,1.36745873877131e-05,0.004543318287187695,0.09511944726999921
iron,10000,3.125E-06,1.5625E-06,0.0019,7.934767386361848e-08,0.012600168770744527,2.6542947106911186e-07,0.04986462942573894,4.0956476977244205e-09,1.725111880523933e-05,0.00039952089400425994,0.09299344852000013
iron,10000,3.125E-06,1.5625E-06,0.002,9.045305568866973e-08,0.012173869391829293,5.046484051751676e-07,0.06063835162112596,5.841616664134177e-09,1.5126381207153372e-05,0.007273819489233765,0.01171299665000003
iron,10000,3.125E-06,1.5625E-06,0.0021,9.577469146435728e-08,0.011865079557122606,4.648669250650883e-07,0.05510734722621358,7.397978349062491e-09,5.897368278717785e-06,0.0005069275711898497,0.053535905659999994
iron,10000,3.125E-06,1.5625E-06,0.0022,9.426139568595653e-08,0.013305968807328653,3.648110057236087e-07,0.04586068680815081,8.801442189648737e-09,7.4509791588850405e-06,0.007138990217141039,0.01235832418299998
iron,10000,3.125E-06,1.5625E-06,0.0023,1.0118373616020029e-07,0.012658468999414797,4.1937473961584093e-07,0.07203901366144616,9.541820037437327e-09,7.620048911416433e-06,0.015766541334822234,0.022394563952000013
iron,10000,3.125E-06,1.5625E-06,0.0024,9.702906193735319e-08,0.013628852067928687,4.7229720032127e-07,0.037863743493040114,1.0124676236289435e-08,7.283348760545039e-06,0.001517776841876324,0.0042512723249999995
iron,10000,3.125E-06,1.5625E-06,0.0025,1.0339626039793101e-07,0.013845394344616672,3.5664761924292243e-07,0.07405920730512816,9.396341357661816e-09,7.283348757769481e-06,0.00161713571772297,0.0011163597653000012
iron,10000,3.125E-06,1.5625E-06,0.0026,9.416845152280864e-08,0.01507573980095334,3.060477523235612e-07,0.06248246530127999,8.668006481311021e-09,7.283348772313403e-06,0.002871160150556766,0.005604655634000005
iron,10000,3.125E-06,1.5625E-06,0.0027,1.0278342659703742e-07,0.014834663103383246,3.597980934855194e-07,0.051149657464518716,7.939671603876024e-09,7.2833487682055775e-06,0.016167203310155642,0.013433707826400007
iron,10000,3.125E-06,1.5625E-06,0.0028,1.1204356514411591e-07,0.01484717502697249,3.7229253618820124e-07,0.06688208191628842,7.211336726115768e-09,7.283348768649667e-06,0.010586975441558677,0.0133204709252
iron,10000,3.125E-06,1.5625E-06,0.0029,1.0999532140307599e-07,0.015152064972190675,3.0816172993316206e-07,0.04196495106380311,6.483001851282857e-09,7.2833487454460055e-06,0.002540056947998158,0.005273552432000006
iron,10000,3.125E-06,1.5625E-06,0.003,1.3042852574121694e-07,0.013695281736822391,4.829630813607544e-07,0.0367094015554804,5.754666976395736e-09,7.283348736120132e-06,0.008162017915246941,0.0108955133975
iron,10000,3.125E-06,1.5625E-06,0.0031,1.1759121693018004e-07,0.015323926309984809,3.946884165176873e-07,0.0447561230623611,5.02633210421912e-09,7.283348706255133e-06,0.006388812020804963,0.009122307503200006
iron,10000,3.125E-06,1.5625E-06,0.0032,1.2943871033994522e-07,0.014326739374131934,3.40770226187823e-07,0.0504157289785615,4.297997232259345e-09,7.283348716469185e-06,0.005550541577900858,0.002817046093
iron,10000,3.125E-06,1.5625E-06,0.0033,1.408599731471409e-07,0.013913127618831428,3.5020118721584836e-07,0.05360460347422171,3.5696623619529792e-09,7.2833486973733486e-06,0.013091361209965777,0.0103578657238
